"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-14","6.93",," 1251","0.00",,,,"61","38",,"  290","  290","17.0","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-15","4.92",," 1854","0.00",,,,"73","52",,"  220","  170","17.0","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-16","4.70",," 1549","0.05",,,,"81","57",,"  280","  290","15.0","23.0","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-17","5.37",," 0926","0.00",,,,"74","53",,"  330","  340","15.0","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-18","6.04",," 1548","0.17",,,,"68","55",,"  130","  120","14.1","19.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-19","6.71",," 1549","0.15",,,,"62","56",,"  120","  110","12.1","15.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-20","3.58",," 1756","0.00",,,,"80","58",,"  250","  260","14.1","17.0","    1","    1",,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-21","6.93",," 1709","0.00",,,,"82","64",,"  220","  220","15.0","21.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-22","7.61",," 1926","0.00",,,,"86","69",,"  220","  200","16.1","21.9","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-23","9.40",," 1113","0.41",,,,"82","64",,"  250","  230","21.0","29.1","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-24","11.86",," 1906","0.10",,,,"66","46",,"  340","  320","23.9","32.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-25","14.09",," 1705","0.00",,,,"62","46",,"  310","  320","25.1","35.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-26","10.74",," 1458","0.00",,,,"70","47",,"  340","  300","21.9","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-27","5.14",," 1324","0.00",,,,"73","42",,"   50","   70","18.1","48.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-28","3.13",," 1210","0.27",,,,"65","52",,"  120","  120","12.1","14.1","    1","    1",,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-29","6.49",," 1744","0.00",,,,"89","59",,"  260","  240","18.1","23.9","    1","    1",,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-30","7.16",," 1205","0.00",,,,"91","70",,"   50","   80","18.1","45.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-05-31","6.04",," 1633","0.00",,,,"91","68",,"  210","  220","16.1","23.9","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-01","7.61",," 1506","0.00",,,,"90","70",,"  210","  240","15.0","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-02","11.41",," 1829","0.01",,,,"87","71",,"  210","  270","21.0","31.1","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-03","3.58",," 0625","1.30",,,,"77","65",,"  260","  260","18.1","23.9","    1","    1",,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-04","7.83",," 0744","0.00",,,,"76","55",,"  340","   10","18.1","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-05","4.92",," 1817","0.00",,,,"77","51",,"  130","  140","16.1","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-06","8.05",," 1406","0.07",,,,"74","55",,"  110","  110","21.9","29.1","    1","    1",,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-07","11.41",," 1909","3.54",,,,"67","61",,"   50","   40","21.9","25.9","    1",,"    1","    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-08","6.93",," 0123","0.10",,,,"78","60",,"  320","  340","17.0","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-09","4.03",," 1359","0.00",,,,"83","60",,"  230","  210","13.0","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-10","6.71",," 0652","2.10",,,,"75","65",,"  260","  250","16.1","19.9",,,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-11","12.53",," 1617","0.01",,,,"83","68",,"  270","  270","23.9","35.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-12","8.95",," 0806","0.00",,,,"83","66",,"  330","  300","18.1","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-13","7.38",," 1913","0.41",,,,"80","58",,"   10","   30","18.1","23.9","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-14","9.40",," 1740","0.17",,,,"77","55",,"   50","   50","21.9","28.0","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-15","7.16",," 1332","0.00",,,,"82","56",,"  270","  300","16.1","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-16","6.04",," 1438","0.00",,,,"82","59",,"  250","  250","25.1","32.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-17","5.37",," 1525","0.00",,,,"87","65",,"  260","  240","18.1","21.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-18","3.80",," 1858","0.30",,,,"78","63",,"   70","   70","14.1","17.0","    1",,"    1","    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-19","6.71",," 0930","0.00",,,,"78","61",,"   30","   50","17.0","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-20","4.92",," 2047","0.00",,,,"79","56",,"  220","  210","13.0","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-21","3.36",," 1830","0.00",,,,"82","57",,"  130","  170","10.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-22","3.80",," 2039","0.00",,,,"84","57",,"  220","  240","14.1","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-23","4.92",," 1239","0.01",,,,"86","63",,"  210","  220","14.1","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-24","5.37",," 1415","0.01",,,,"93","70",,"  240","  240","18.1","25.1",,,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-25","6.04",," 1505","0.12",,,,"92","69",,"  310","  300","33.1","45.0","    1",,"    1","    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-26","5.59",," 2000","0.18",,,,"90","68",,"  290","  280","19.9","29.1","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-27","6.26",," 1656","0.67",,,,"89","72",,"  140","  140","19.9","28.0","    1",,"    1","    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-28","6.93",," 1642","0.06",,,,"85","68",,"  270","  210","15.0","21.0","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-29","6.49",," 1537","0.00",,,,"87","68",,"  220","  220","16.1","21.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-06-30","2.91",," 1327","0.16",,,,"84","72",,"  220","  200","12.1","16.1","    1",,"    1","    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-01","4.25",," 1802","0.23",,,,"78","72",,"  200","  200","12.1","18.1","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-02","6.71",," 1611","0.06",,,,"85","73",,"  220","  200","17.0","25.9","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-03","4.25",," 1620","0.03",,,,"86","72",,"  220","  220","13.0","19.9",,,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-04","6.93",," 1623","0.00",,,,"88","75",,"  210","  210","17.0","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-05","9.17",," 2220","0.00",,,,"90","74",,"  260","  230","17.0","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-06","7.83",," 2147","0.00",,,,"94","76",,"  230","  240","15.0","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-07","7.16",," 1901","0.01",,,,"93","72",,"  280","  290","30.0","38.0",,,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-08","6.93",," 1606","0.00",,,,"88","71",,"  250","  270","18.1","23.9",,,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-09","3.58",," 1550","0.03",,,,"88","71",,"  260","  270","19.9","25.9","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-10","8.05",," 1144","0.29",,,,"88","75",,"  280","  290","23.9","33.1","    1",,"    1","    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-11","6.49",," 2133","0.00",,,,"86","74",,"   20","   10","14.1","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-12","11.41",," 2016","0.86",,,,"77","69",,"   70","   60","21.9","30.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-13","5.14",," 0103","0.50",,,,"88","70",,"  130","  100","12.1","15.0","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-14","5.37",," 2105","0.00",,,,"91","73",,"  250","  240","12.1","15.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-15","6.71",," 1522","0.00",,,,"94","74",,"  280","  270","14.1","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-16","7.83",," 1354","0.00",,,,"93","76",,"   10","   30","18.1","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-17","2.68",," 1225","0.00",,,,"95","75",,"  340","  340","12.1","16.1",,,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-19","8.95",," 1856","0.00",,,,"97","77",,"  230","  230","19.9","25.9","    1",,"    1","    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-20","9.62",," 1354","0.00",,,,"93","75",,"  250","  250","23.0","29.1",,,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-21","4.47",," 1553","0.00",,,,"88","72",,"   90","   50","16.1","21.0",,,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-22","6.04",," 1744","0.01",,,,"87","72",,"   60","   80","19.9","23.0","    1",,"    1","    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-23","6.26",," 0112","1.41",,,,"88","71",,"  230","  250","21.0","30.0","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-24","8.72",," 1952","0.00",,,,"81","65",,"   10","   10","18.1","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-25","9.62",," 1216","0.00",,,,"72","61",,"   40","   40","16.1","19.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-26","6.49",," 1456","0.00",,,,"83","62",,"  290","  260","13.0","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-27","4.25",," 1814","0.00",,,,"84","67",,"  130","  160","14.1","18.1","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-28","4.92",," 1527","0.58",,,,"83","68",,"  230","  230","16.1","23.0","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-29","5.37",," 1644","0.06",,,,"83","66",,"  290","  290","15.0","21.0","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-30","5.82",," 1650","0.00",,,,"82","63",,"  270","  270","15.0","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-07-31","2.68",," 1911","0.00",,,,"82","61",,"  140","  180","10.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-01","3.36",," 0920","1.03",,,,"73","67",,"  160","  150","12.1","21.0","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-02","6.49",," 1338","0.00",,,,"85","65",,"  260","  270","18.1","23.9","    1","    1",,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-03","5.82",," 1317","0.01",,,,"78","67",,"  260","  260","14.1","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-04","7.38",," 1522","0.00",,,,"80","63",,"  350","  350","18.1","23.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-05","5.14",," 1310","0.00",,,,,,,"  310","  320","15.0","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-06","2.91",," 2321","0.05",,,,"78","56",,"  220","  220","10.1","15.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-07","3.80",," 1100","0.01",,,,"79","67",,"  140","  200","10.1","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-08","4.70",," 0517","0.64",,,,"88","72",,"  210","  150","17.0","29.1","    1",,"    1","    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-09","7.16",," 1440","0.06",,,,"87","77",,"  270","  210","18.1","23.9",,,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-10","5.82",," 0656","0.00",,,,"85","71",,"  280","   20","13.0","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-11","4.70",," 1652","0.00",,,,"86","64",,"   50","  240","12.1","14.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-12","2.68",," 1449","0.00",,,,"87","71",,"   10","   20","10.1","16.1","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-13","6.04",," 0735","1.71",,,,"84","68",,"  330","  340","17.0","23.9","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-14","10.29",," 1413","0.00",,,,"76","62",,"  350","  350","21.9","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-15","4.47",," 1646","0.00",,,,"80","57",,"  320","  290","13.0","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-16","1.57",," 1854","0.00",,,,"81","57",,"  130","  140","12.1","14.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-17","2.68",," 1223","0.00",,,,"83","59",,"  130","   90","12.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-18","4.70",," 1336","0.05",,,,"77","65",,"   10","  360","13.0","15.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-19","4.92",," 1552","0.00",,,,"79","64",,"  250","  250","12.1","14.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-20","3.58",," 1348","0.00",,,,"89","65",,"  280","  250","12.1","19.9","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-21","3.80",," 2009","0.00",,,,"90","68",,"  210","  210","12.1","16.1","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-22","4.70",," 1140","0.33",,,,"84","74",,"  210","  220","16.1","23.0","    1",,"    1","    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-23","7.16",," 0854","0.00",,,,"79","68",,"  360","   10","15.0","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-24","6.71",," 1514","0.00",,,,"81","62",,"   30","   60","14.1","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-25","4.03",," 1507","0.00",,,,"83","58",,"  210","  230","13.0","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-26","9.17",," 1623","0.00",,,,"88","67",,"  240","  250","17.0","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-27","5.59",," 1059","0.00",,,,"90","73",,"  340","  350","15.0","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-28","2.01",," 1114","0.48",,,,"77","71",,"   60","   60","8.9","13.0","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-29","6.49",," 1813","0.00",,,,"83","71",,"  130","  130","14.1","16.1","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-30","6.04",," 2313","0.00",,,,"83","71",,"  220","  210","15.0","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-08-31","7.16",," 2042","0.00",,,,"87","73",,"  210","  220","13.0","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-01","3.36",," 1815","0.00",,,,"90","74",,"  100","  100","13.0","15.0",,,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-02","2.24",," 1025","0.91",,,,"82","73",,"  110","  110","17.0","18.1","    1","    1","    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-03","6.26",," 1427","0.01",,,,"85","68",,"  320","  320","18.1","21.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-04","6.93",," 1631","0.00",,,,"82","63",,"  280","  280","15.0","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-05","6.71",," 1653","0.00",,,,"81","58",,"  350","  350","18.1","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-06","5.37",," 1326","0.00",,,,"74","54",,"   20","   20","13.0","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-07","2.91",," 1618","0.00",,,,"81","51",,"  310","  280","13.0","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-08","8.95",," 1638","0.00",,,,"84","60",,"  350","  350","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-09","5.59",," 0946","0.00",,,,"76","54",,"  100","  120","12.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-10","6.71",," 1505","0.00",,,,"88","70",,"  230","  230","13.0","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-11","5.14",," 1510","0.00",,,,"94","75",,"  230","  240","15.0","21.0","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-12","6.26",," 1749","0.09",,,,"89","72",,"  300","  320","30.0","47.0","    1",,"    1","    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-13","7.83",," 1459","0.36",,,,"79","59",,"  350","  350","23.0","31.1","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-14","8.72",," 0925","0.00",,,,"68","49",,"  340","  360","18.1","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-15","3.58",," 1728","0.00",,,,"75","48",,"  210","   90","14.1","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-16","6.93",," 2058","0.07",,,,"74","57",,"   10","  360","15.0","19.9","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-17","7.61",," 0853","0.00",,,,"67","49",,"   40","   50","18.1","23.0",,,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-18","2.24",," 0716","0.00",,,,"72","46",,"  220","   60","8.9","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-19","2.01",," 1256","0.01",,,,"76","49",,"  220","  260","8.9","16.1","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-20","2.01",," 1838","0.00",,,,"80","54",,"  150","  140","8.9","13.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-21","5.59",," 1333","1.12",,,,"80","52",,"  220","  220","16.1","23.9","    1","    1",,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-22","8.72",," 1521","0.12",,,,"72","56",,"  320","  300","18.1","23.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-23","8.05",," 0835","0.03",,,,"69","49",,"   10","   20","17.0","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-24","6.26",," 1535","0.02",,,,"73","45",,"  270","  280","13.0","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-25","2.91",," 1244","0.00",,,,"76","51",,"  300","  300","8.9","13.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-26","2.01",," 1619","0.01",,,,"73","51",,"  100","   80","8.9","12.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-27","4.47",," 1817","0.01",,,,"72","57",,"   40","  100","13.0","14.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-28","6.49",," 1508","0.00",,,,"74","55",,"  100","   90","14.1","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-29","3.58",," 1025","0.01",,,,"74","53",,"   90","   80","14.1","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-09-30","2.01",," 1512","0.01",,,,"76","50",,"  280","  270","8.1","12.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-01","3.80",," 1231","0.00",,,,"82","53",,"  270","  260","13.0","16.1","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-02","5.82",," 0907","0.00",,,,"85","58",,"  270","  270","17.0","23.9","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-03","2.46",," 0640","0.00",,,,"84","62",,"  140","   30","8.1","21.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-04","3.36",," 1122","0.00",,,,"88","62",,"  260","  270","13.0","18.1","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-05","3.58",," 1718","0.00",,,,"86","67",,"  130","  130","13.0","15.0","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-06","6.71",," 1258","0.00",,,,"83","67",,"   60","   80","18.1","25.9","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-07","6.71",," 1325","0.60",,,,"81","57",,"  260","  260","33.1","38.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-08","6.49",," 1205","0.01",,,,"68","50",,"   20","   10","18.1","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-09","11.41",," 1218","0.00",,,,"63","52",,"   70","   50","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-10","14.32",," 2009","0.26",,,,"63","54",,"   50","   50","19.9","23.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-11","14.32",," 0106","1.10",,,,"67","59",,"   60","   40","21.9","28.0","    1",,"    1",
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-12","14.32",," 1444","0.01",,,,"73","61",,"   60","   90","23.9","32.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-13","12.30",," 1106","0.01",,,,"68","51",,"   60","   40","21.9","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-14","4.70",," 0953","0.00",,,,"71","49",,"  130","   30","10.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-15","4.25",," 1540","0.01",,,,"73","47",,"  110","   90","12.1","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-16","2.46",," 1131","0.00",,,,"71","54",,"  360","  330","33.1","70.9","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-17","4.25",," 2345","0.03",,,,"73","64",,"  290","  290","18.1","25.9","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-18","8.28",," 0205","0.00",,,,"68","47",,"  280","  310","21.9","30.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-19","2.91",," 2121","0.06",,,,"66","43",,"  270","  280","23.0","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-20","8.72",," 1107","0.01",,,,"64","45",,"  290","  320","18.1","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-21","3.13",," 0627","0.01",,,,"68","41",,"  220","  210","14.1","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-22","5.14",," 1109","0.00",,,,"69","46",,"  270","  290","18.1","23.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-23","7.16",," 1456","0.02",,,,"58","43",,"  340","  320","17.0","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-24","10.51",," 0902","0.01",,,,"54","40",,"  270","  300","21.9","32.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-25","8.50",," 1319","0.01",,,,"56","38",,"  290","  280","18.1","25.9",,,,
